mode,confidence,max_det,score,map50,fp_score,precision,recall,tp,fp,fn,predictions,gt,per_class_confidence
global,0.4,100,0.2912135143712205,0.27202252395203413,0.32000000000000006,0.37037037037037035,0.38461538461538464,80,136,128,216,208,
global,0.4,300,0.2912135143712205,0.27202252395203413,0.32000000000000006,0.37037037037037035,0.38461538461538464,80,136,128,216,208,
global,0.45,20,0.35996574370883977,0.2599429061813996,0.51,0.43023255813953487,0.3557692307692308,74,98,134,172,208,
global,0.45,50,0.35996574370883977,0.2599429061813996,0.51,0.43023255813953487,0.3557692307692308,74,98,134,172,208,
global,0.45,100,0.35996574370883977,0.2599429061813996,0.51,0.43023255813953487,0.3557692307692308,74,98,134,172,208,
global,0.45,300,0.35996574370883977,0.2599429061813996,0.51,0.43023255813953487,0.3557692307692308,74,98,134,172,208,
global,0.5,20,0.41423782298737005,0.2470630383122834,0.665,0.5037037037037037,0.3269230769230769,68,67,140,135,208,
global,0.5,50,0.41423782298737005,0.2470630383122834,0.665,0.5037037037037037,0.3269230769230769,68,67,140,135,208,
global,0.5,100,0.41423782298737005,0.2470630383122834,0.665,0.5037037037037037,0.3269230769230769,68,67,140,135,208,
global,0.5,300,0.41423782298737005,0.2470630383122834,0.665,0.5037037037037037,0.3269230769230769,68,67,140,135,208,
global,0.6,20,0.4817287806761638,0.20621463446027297,0.895,0.7162162162162162,0.2548076923076923,53,21,155,74,208,
global,0.6,50,0.4817287806761638,0.20621463446027297,0.895,0.7162162162162162,0.2548076923076923,53,21,155,74,208,
global,0.6,100,0.4817287806761638,0.20621463446027297,0.895,0.7162162162162162,0.2548076923076923,53,21,155,74,208,
global,0.6,300,0.4817287806761638,0.20621463446027297,0.895,0.7162162162162162,0.2548076923076923,53,21,155,74,208,
global,0.7,20,0.4536124307130637,0.10268738452177273,0.98,0.8571428571428571,0.11538461538461539,24,4,184,28,208,
global,0.7,50,0.4536124307130637,0.10268738452177273,0.98,0.8571428571428571,0.11538461538461539,24,4,184,28,208,
global,0.7,100,0.4536124307130637,0.10268738452177273,0.98,0.8571428571428571,0.11538461538461539,24,4,184,28,208,
global,0.7,300,0.4536124307130637,0.10268738452177273,0.98,0.8571428571428571,0.11538461538461539,24,4,184,28,208,
per_class,0.6,20,0.18114520539946394,0.30190867566577323,0.0,0.24433249370277077,0.46634615384615385,97,300,111,397,208,"{""bottle"": 0.1, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.6,20,0.17836174743634328,0.29726957906057216,0.0,0.24181360201511334,0.46153846153846156,96,301,112,397,208,"{""bottle"": 0.1, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.6,20,0.17558396965856554,0.29263994943094257,0.0,0.23929471032745592,0.4567307692307692,95,302,113,397,208,"{""bottle"": 0.1, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.6,20,0.17558396965856554,0.29263994943094257,0.0,0.23929471032745592,0.4567307692307692,95,302,113,397,208,"{""bottle"": 0.1, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.6,20,0.17558396965856554,0.29263994943094257,0.0,0.23929471032745592,0.4567307692307692,95,302,113,397,208,"{""bottle"": 0.1, ""can"": 0.5, ""cup"": 0.1}"
per_class,0.6,20,0.1796468702163341,0.29941145036055683,0.0,0.2423469387755102,0.4567307692307692,95,297,113,392,208,"{""bottle"": 0.2, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.6,20,0.17686909243855634,0.29478182073092724,0.0,0.24040920716112532,0.4519230769230769,94,297,114,391,208,"{""bottle"": 0.2, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.6,20,0.17409131466077854,0.2901521911012976,0.0,0.23785166240409208,0.44711538461538464,93,298,115,391,208,"{""bottle"": 0.2, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.6,20,0.17409131466077854,0.2901521911012976,0.0,0.23785166240409208,0.44711538461538464,93,298,115,391,208,"{""bottle"": 0.2, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.6,20,0.17409131466077854,0.2901521911012976,0.0,0.23785166240409208,0.44711538461538464,93,298,115,391,208,"{""bottle"": 0.2, ""can"": 0.5, ""cup"": 0.1}"
per_class,0.6,20,0.17645024815586513,0.2940837469264419,0.0,0.23333333333333334,0.4375,91,299,117,390,208,"{""bottle"": 0.3, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.6,20,0.17367247037808733,0.28945411729681225,0.0,0.23136246786632392,0.4326923076923077,90,299,118,389,208,"{""bottle"": 0.3, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.6,20,0.1708946926003096,0.28482448766718266,0.0,0.22879177377892032,0.42788461538461536,89,300,119,389,208,"{""bottle"": 0.3, ""can"": 0.3, ""cup"": 0.1}"
